park_id,park_code,name,description,url
1325,niob,Niobrara National Scenic River,"With a little something for everyone, the Niobrara National Scenic River is a destination for crossing adventures off your bucket list. Most popular for river recreation, you can float the Niobrara River on a canoe, tube, or kayak as a beginner and have a blast. Hiking, biking, and wildlife watching keep our visitors busy. Oh! And we haven't even told you about the waterfalls yet.",https://www.nps.gov/niob/index.htm
1326,noat,Noatak National Preserve,"As one of North America's largest mountain-ringed river basins with an intact ecosystem, the Noatak River environs feature some of the Arctic's finest arrays of plants and animals. The river is classified as a national wild and scenic river. It offers stunning wilderness float-trip opportunities - from deep in the Brooks Range to the tidewater of the Chukchi Sea.",https://www.nps.gov/noat/index.htm
1327,noca,North Cascades National Park,"Less than three hours from Seattle, an alpine landscape beckons. Discover communities of life adapted to moisture in the west and recurring fire in the east. Explore jagged peaks crowned by more than 300 glaciers. Listen to cascading waters in forested valleys. Witness a landscape sensitive to the Earth's changing climate. Help steward the ecological heart of the Cascades.",https://www.nps.gov/noca/index.htm
1328,noco,North Country National Scenic Trail,"Come to the North Country. Trek the hills and valleys. Stand on the shores of lakes & streams from glaciers 10,000 years before. Clear-flowing water, red/gold of autumn, a fairyland of snow, open prairies, and distant horizons paint the land. Historic sites along the way tell how America settled and grew as a nation. From North Dakota to Vermont, adventure is never far away.",https://www.nps.gov/noco/index.htm
1329,obed,Obed Wild & Scenic River,"The Obed Wild and Scenic River looks much the same today as it did when the first white settlers strolled its banks in the late 1700s. While meagerly populated due to poor farming soil, the river was a hospitable fishing and hunting area for trappers and pioneers. Today, the Obed stretches along the Cumberland Plateau and offers visitors a variety of outdoor recreational opportunities.",https://www.nps.gov/obed/index.htm
1330,ocmu,Ocmulgee Mounds National Historical Park,"Welcome to Ocmulgee Mounds National Historical Park. This park is a prehistoric American Indian site, where many different American Indian cultures occupied this land for thousands of years. American Indians first came here during the Paleo-Indian Period hunting Ice Age mammals. Around 900 CE, the Mississippian Period began, and people constructed mounds for their elite, which remain here today.",https://www.nps.gov/ocmu/index.htm
1331,okci,Oklahoma City National Memorial,"The outdoor symbolic memorial is a place of quiet reflection, honoring victims, survivors, rescuers, and all who were changed forever on April 19, 1995. It encompasses the now sacred soil where the Alfred P. Murrah Federal Building once stood, capturing and preserving forever the place and events that changed the world.",https://www.nps.gov/okci/index.htm
1332,olsp,Old Spanish National Historic Trail,"Follow the routes of mule pack trains across the Southwest on the Old Spanish National Historic Trail between Santa Fe, New Mexico, and Los Angeles, California. New Mexican traders moved locally produced merchandise across what are now six states to exchange for mules and horses.",https://www.nps.gov/olsp/index.htm
1333,olym,Olympic National Park,"With its incredible range of precipitation and elevation, diversity is the hallmark of Olympic National Park. Encompassing nearly a million acres, the park protects a vast wilderness, thousands of years of human history, and several distinctly different ecosystems, including glacier-capped mountains, old-growth temperate rain forests, and over 70 miles of wild coastline. Come explore!",https://www.nps.gov/olym/index.htm
1334,orca,Oregon Caves National Monument & Preserve,"Deep within the Siskiyou Mountains are dark, twisting passages that await your discovery. Eons of acidic water seeping into marble rock created and decorated the wondrous “Marble Halls of Oregon.” Join a tour, get a taste of what caving is all about, and explore a mountain from the inside and out!",https://www.nps.gov/orca/index.htm
1335,oreg,Oregon National Historic Trail,"Imagine yourself an emigrant headed for Oregon: would promises of lush farmlands and a new beginning lure you to leave home and walk for weeks? More than 2,000 miles of trail ruts and traces can still be seen along the Oregon National Historic Trail in six states and serve as reminders of the sacrifices, struggles, and triumphs of early American settlers.",https://www.nps.gov/oreg/index.htm
1336,orpi,Organ Pipe Cactus National Monument,"Look closely. Look again. The sights and sounds of Organ Pipe Cactus National Monument, an International Biosphere Reserve, reveal a thriving community of plants and animals. Human stories echo throughout the Sonoran Desert, chronicling thousands of years of desert living. A wilderness hike, a scenic drive, or a night of camping will expose you to a living desert abounding with hidden life.",https://www.nps.gov/orpi/index.htm
1337,ovvi,Overmountain Victory National Historic Trail,"Stretching 330-miles through four states (Virginia, Tennessee, North and South Carolina) the Overmountain Victory National Historic Trail traces the route used by Patriot militia during the pivotal Kings Mountain campaign of 1780. Follow the campaign by utilizing a Commemorative Motor Route which uses existing state highways marked with the distinctive trail logo, or 87 miles of walkable trails.",https://www.nps.gov/ovvi/index.htm
1338,oxhi,Oxon Cove Park & Oxon Hill Farm,"The diverse history of Maryland and our national heritage can be experienced at Oxon Cove Park. Through hands-on programs and other activities, you can experience farm life and how its changed over time. Explore how the park evolved from a plantation home during the War of 1812, to a hospital farm, to the park you can visit today.",https://www.nps.gov/oxhi/index.htm
1339,ozar,Ozark National Scenic Riverways,"Ozark National Scenic Riverways is the first national park area to protect a river system. The Current and Jacks Fork rivers are two of the finest floating rivers found anywhere. Spring-fed, cold and clear: they are a delight to canoe, swim, boat, or fish. Besides these two famous rivers, the park is home to hundreds of freshwater springs, caves, trails, and historic sites such as Alley Mill.",https://www.nps.gov/ozar/index.htm
